   id, time,  addr, rssi,  ave, lane
  632,  488, 65:02,  -73,  -73,    8
  633,  479, 65:02,  -74,  -73,    8
  634,  484, 65:02,  -73,  -73,    8
  635,  476, 65:02,  -77,  -75,    8
  636,  478, 65:02,  -73,  -75,    8
  637,  511, 65:02,  -74,  -73,    8
  638,  449, 65:02,  -74,  -74,    8
  639,  482, 65:02,  -75,  -74,    8
  640,  496, 65:02,  -76,  -75,    8
  641,  467, 65:02,  -74,  -75,    8
  642,  474, 65:02,  -82,  -78,    8
  643,  525, 65:02,  -92,  -87,    8
  644,  444, 65:02,  -84,  -88,    8
  645,  475, 65:02,  -88,  -86,    8
  646,  482, 65:02,  -87,  -87,    8
  647,  476, 65:02,  -89,  -88,    8
  648,  482, 65:02,  -86,  -87,    8
  649,  478, 65:02,  -98,  -92,    8
  650,  473, 65:02,  -92,  -95,    8
  651,  489, 65:02,  -80,  -86,    8
  652,  482, 65:02,  -75,  -77,    8
  653,  958, 65:02,  -76,  -75,    8
  654,  477, 65:02,  -76,  -76,    8
  655,  981, 65:02,  -75,  -75,    8
  656,  460, 65:02,  -75,  -75,    8
  657,  476, 65:02,  -77,  -76,    8
  658,  516, 65:02,  -75,  -76,    8
  659,  483, 65:02,  -77,  -76,    8
  660,  446, 65:02,  -76,  -76,    8
  661,  474, 65:02,  -84,  -80,    8
  662,  479, 65:02,  -99,  -91,    8
  663, 1446, 65:02,  -90,  -94,    8
  664,  960, 65:02,  -84,  -87,    8
  665,  477, 65:02,  -87,  -85,    8
  666,  486, 65:02,  -86,  -86,    8
  667,  479, 65:02,  -82,  -84,    8
  668,  966, 65:02,  -83,  -82,    8
  669,  467, 65:02,  -84,  -83,    8
  670,  485, 65:02,  -82,  -83,    8
  671,  530, 65:02,  -82,  -82,    8
  672,  438, 65:02,  -81,  -81,    8
  673,  478, 65:02,  -80,  -80,    8
  674,  482, 65:02,  -80,  -80,    8
  675,  471, 65:02,  -79,  -79,    8
  676,  478, 65:02,  -81,  -80,    8
  677,  488, 65:02,  -80,  -80,    8
  678,  474, 65:02,  -80,  -80,    8
  679,  482, 65:02,  -80,  -80,    8
  680,  501, 65:02,  -80,  -80,    8
  681,  456, 65:02,  -80,  -80,    8
  682,  481, 65:02,  -79,  -79,    8
  683,  973, 65:02,  -80,  -79,    8
  684,  496, 65:02,  -79,  -79,    8
  685,  458, 65:02,  -79,  -79,    8
  686,  476, 65:02,  -81,  -80,    8
  687, 1918, 65:02,  -78,  -79,    8
  688,  477, 65:02,  -76,  -77,    8
  689,  509, 65:02,  -73,  -74,    8
  690,  461, 65:02,  -72,  -72,    8
  691,  474, 65:02,  -75,  -73,    8
  692,  477, 65:02,  -75,  -75,    8
  693,  526, 65:02,  -72,  -73,    8
  694,  466, 65:02,  -70,  -71,    8
  695,  453, 65:02,  -70,  -70,    8
  696,  474, 65:02,  -71,  -70,    8
  697,  517, 65:02,  -71,  -71,    8
  698,  450, 65:02,  -70,  -70,    8
  699,  475, 65:02,  -73,  -71,    8
  700,  963, 65:02,  -72,  -72,    8
  701,  476, 65:02,  -75,  -73,    8
  702,  477, 65:02,  -75,  -75,    8
  703,  512, 65:02,  -75,  -75,    8
  704,  456, 65:02,  -71,  -73,    8
  705,  478, 65:02,  -77,  -74,    8
  706,  477, 65:02,  -79,  -78,    8
  707,  489, 65:02,  -73,  -76,    8
  708,  474, 65:02,  -90,  -81,    8
  709,  518, 65:02,  -78,  -84,    8
  710,  921, 65:02,  -91,  -84,    8
  711,  961, 65:02,  -88,  -89,    8
  712, 3137, xx:xx, -120, -104,    8
  713, 3087, xx:xx, -120, -120,    8
  714, 1133, 65:02,  -92, -106,    8
  715, 1910, 65:02,  -92,  -92,    8
  716, 3087, xx:xx, -120, -106,    8
  717, 1688, 65:02,  -97, -108,    8
  718, 1947, 65:02,  -95,  -96,    8
  719, 3088, xx:xx, -120, -107,    8
  720, 2634, 65:02, -100, -110,    8
  721, 3092, xx:xx, -120, -110,    8
  722, 3157, xx:xx, -120, -120,    8
  723, 3088, xx:xx, -120, -120,    8
  724, 3093, xx:xx, -120, -120,    8
  725, 1017, 65:02,  -99, -109,    8
  726, 1916, 65:02,  -97,  -98,    8
  727, 3096, xx:xx, -120, -108,    8
  728, 3092, xx:xx, -120, -120,    8
  729, 1020, 65:02, -101, -110,    8
  730,  473, 65:02,  -97,  -99,    8
  731,  967, 65:02,  -96,  -96,    8
  732, 2401, 65:02,  -93,  -94,    8
  733, 3114, xx:xx, -120, -106,    8
  734, 1200, 65:02,  -96, -108,    8
  735, 1476, 65:02,  -91,  -93,    8
  736,  966, 65:02, -100,  -95,    8
  737,  914, 65:02,  -94,  -97,    8
  738, 1446, 65:02,  -90,  -92,    8
  739, 3095, xx:xx, -120, -105,    8
  740, 3091, xx:xx, -120, -120,    8
  741, 3099, xx:xx, -120, -120,    8
  742, 3117, xx:xx, -120, -120,    8
  743, 3123, xx:xx, -120, -120,    8
  744, 3097, xx:xx, -120, -120,    8
  745, 3116, xx:xx, -120, -120,    8
  746, 3100, xx:xx, -120, -120,    8
  747, 3094, xx:xx, -120, -120,    8
  748, 3098, xx:xx, -120, -120,    8
  749, 3101, xx:xx, -120, -120,    8
  750, 3096, xx:xx, -120, -120,    8
  751, 3096, xx:xx, -120, -120,    8
  752, 3154, xx:xx, -120, -120,    8
  753, 3100, xx:xx, -120, -120,    8
  754, 3092, xx:xx, -120, -120,    8
  755, 3115, xx:xx, -120, -120,    8
  756, 3095, xx:xx, -120, -120,    8
  757, 3100, xx:xx, -120, -120,    8
  758, 3125, xx:xx, -120, -120,    8
  759, 3096, xx:xx, -120, -120,    8
  760, 3119, xx:xx, -120, -120,    8
  761, 3095, xx:xx, -120, -120,    8
  762, 3101, xx:xx, -120, -120,    8
  763, 3150, xx:xx, -120, -120,    8
  764, 3100, xx:xx, -120, -120,    8
  765, 3102, xx:xx, -120, -120,    8
  766, 3120, xx:xx, -120, -120,    8
  767, 3173, xx:xx, -120, -120,    8
  768, 3139, xx:xx, -120, -120,    8
  769, 3099, xx:xx, -120, -120,    8
  770, 3100, xx:xx, -120, -120,    8
  771, 3097, xx:xx, -120, -120,    8
  772, 3115, xx:xx, -120, -120,    8
  773, 3126, xx:xx, -120, -120,    8
  774, 3130, xx:xx, -120, -120,    8
  775, 3125, xx:xx, -120, -120,    8
  776, 3101, xx:xx, -120, -120,    8
  777, 3130, xx:xx, -120, -120,    8
  778, 3104, xx:xx, -120, -120,    8
  779, 3105, xx:xx, -120, -120,    8
  780, 3129, xx:xx, -120, -120,    8
  781, 3122, xx:xx, -120, -120,    8
  782, 3158, xx:xx, -120, -120,    8
  783, 3102, xx:xx, -120, -120,    8
  784, 3124, xx:xx, -120, -120,    8
  785, 3135, xx:xx, -120, -120,    8
  786, 3104, xx:xx, -120, -120,    8
  787, 3100, xx:xx, -120, -120,    8
  788, 3105, xx:xx, -120, -120,    8
  789, 3113, xx:xx, -120, -120,    8
  790, 3098, xx:xx, -120, -120,    8
  791, 3110, xx:xx, -120, -120,    8
  792, 3102, xx:xx, -120, -120,    8
  793, 3115, xx:xx, -120, -120,    8
  794, 3108, xx:xx, -120, -120,    8
  795, 3105, xx:xx, -120, -120,    8
  796, 3105, xx:xx, -120, -120,    8
  797, 2648, 65:02, -100, -110,    8
  798, 1919, 65:02,  -96,  -98,    9
  799, 2406, 65:02, -100,  -98,    9
  800,  478, 65:02,  -96,  -98,    9
  801, 3102, xx:xx, -120, -108,    9
  802, 3104, xx:xx, -120, -120,    9
  803, 3114, xx:xx, -120, -120,    9
  804, 3113, xx:xx, -120, -120,    9
  805,  524, 65:02, -100, -110,    9
  806, 3110, xx:xx, -120, -110,    9
  807, 3107, xx:xx, -120, -120,    9
  808, 3108, xx:xx, -120, -120,    9
  809, 2675, 65:02, -100, -110,    9
  810, 2405, 65:02, -100, -100,    9
  811, 3118, xx:xx, -120, -110,    9
  812, 2180, 65:02,  -90, -105,    9
  813,  950, 65:02,  -97,  -93,    9
  814, 1428, 65:02,  -91,  -94,    9
  815,  482, 65:02,  -87,  -89,    9
  816,  476, 65:02,  -87,  -87,    9
  817,  479, 65:02,  -92,  -89,    9
  818,  499, 65:02,  -83,  -87,    9
  819,  472, 65:02,  -75,  -79,    9
  820,  473, 65:02,  -76,  -75,    9
  821,  479, 65:02,  -94,  -85,    9
  822,  960, 65:02,  -98,  -96,    9
  823,  489, 65:02,  -93,  -95,    9
  824, 1449, 65:02,  -96,  -94,    9
  825,  464, 65:02,  -95,  -95,    9
  826,  485, 65:02,  -92,  -93,    9
  827,  477, 65:02,  -96,  -94,    9
  828, 2413, 65:02,  -96,  -96,    9
  829,  471, 65:02,  -97,  -96,    9
  830,  474, 65:02,  -92,  -94,    9
  831,  484, 65:02, -100,  -96,    9
  832, 2395, 65:02,  -95,  -97,    9
  833, 2403, 65:02,  -98,  -96,    9
  834, 2399, 65:02,  -94,  -96,    9
  835,  481, 65:02,  -97,  -95,    9
  836, 3094, xx:xx, -120, -108,    9
  837, 3088, xx:xx, -120, -120,    9
  838, 3089, xx:xx, -120, -120,    9
  839, 3095, xx:xx, -120, -120,    9
  840, 3094, xx:xx, -120, -120,    9
  841, 2784, 65:02,  -95, -107,    9
  842, 3145, xx:xx, -120, -107,    9
  843, 3102, xx:xx, -120, -120,    9
  844, 3095, xx:xx, -120, -120,    9
  845, 1223, 65:02,  -91, -105,    9
  846, 2399, 65:02,  -97,  -94,    9
  847,  949, 65:02,  -91,  -94,    9
  848, 1447, 65:02,  -97,  -94,    9
  849, 1435, 65:02,  -97,  -97,    9
  850,  478, 65:02,  -90,  -93,    9
  851,  485, 65:02,  -95,  -92,    9
  852,  482, 65:02, -100,  -97,    9
  853,  470, 65:02,  -92,  -96,    9
  854,  962, 65:02,  -96,  -94,    9
  855,  487, 65:02,  -90,  -93,    9
  856,  954, 65:02,  -93,  -91,    9
  857, 1919, 65:02,  -93,  -93,    9
  858,  968, 65:02,  -98,  -95,    9
  859,  482, 65:02,  -96,  -97,    9
  860, 2393, 65:02,  -97,  -96,    9
  861,  963, 65:02, -101,  -99,    9
  862,  953, 65:02,  -95,  -98,    9
  863, 2408, 65:02,  -93,  -94,    9
  864, 3098, xx:xx, -120, -106,    9
  865, 2173, 65:02,  -91, -105,    9
  866, 1929, 65:02,  -95,  -93,    9
  867,  953, 65:02,  -99,  -97,    9
  868, 3099, xx:xx, -120, -109,    9
  869, 3123, xx:xx, -120, -120,    9
  870,  513, 65:02,  -95, -107,    9
  871, 3121, xx:xx, -120, -107,    9
  872, 3173, xx:xx, -120, -120,    9
  873, 3094, xx:xx, -120, -120,    9
  874, 3096, xx:xx, -120, -120,    9
  875, 3097, xx:xx, -120, -120,    9
  876, 3133, xx:xx, -120, -120,    9
  877, 3095, xx:xx, -120, -120,    9
  878, 3107, xx:xx, -120, -120,    9
  879, 3099, xx:xx, -120, -120,    9
  880, 3097, xx:xx, -120, -120,    9
  881, 3105, xx:xx, -120, -120,    9
  882, 3129, xx:xx, -120, -120,    9
  883, 3102, xx:xx, -120, -120,    9
  884, 3106, xx:xx, -120, -120,    9
  885, 3129, xx:xx, -120, -120,    9
  886, 3123, xx:xx, -120, -120,    9
  887, 3151, xx:xx, -120, -120,    9
  888, 3103, xx:xx, -120, -120,    9
  889, 3101, xx:xx, -120, -120,    9
  890, 3103, xx:xx, -120, -120,    9
  891, 3101, xx:xx, -120, -120,    9
  892, 3127, xx:xx, -120, -120,    9
  893, 3107, xx:xx, -120, -120,    9
  894, 3123, xx:xx, -120, -120,    9
  895, 2483, 65:02, -104, -112,    9
  896, 2425, 65:02,  -96, -100,    9
  897, 3114, xx:xx, -120, -108,    9
  898,  699, 65:02,  -98, -109,    9
  899,  483, 65:02,  -87,  -92,    9
  900,  498, 65:02,  -91,  -89,    9
  901, 1895, 65:02,  -94,  -92,   10
  902, 1927, 65:02,  -97,  -95,   10
  903,  955, 65:02,  -91,  -94,   10
  904,  475, 65:02,  -96,  -93,   10
  905,  483, 65:02,  -95,  -95,   10
  906, 2885, 65:02,  -97,  -96,   10
  907,  485, 65:02,  -94,  -95,   10
  908, 3123, xx:xx, -120, -107,   10
  909, 1189, 65:02,  -93, -106,   10
  910, 2881, 65:02, -100,  -96,   10
  911, 3108, xx:xx, -120, -110,   10
  912, 3102, xx:xx, -120, -120,   10
  913, 1483, 65:02, -103, -111,   10
  914, 3119, xx:xx, -120, -111,   10
  915, 3120, xx:xx, -120, -120,   10
  916, 3103, xx:xx, -120, -120,   10
  917, 3159, xx:xx, -120, -120,   10
  918, 3104, xx:xx, -120, -120,   10
  919, 2623, 65:02, -102, -111,   10
  920,  482, 65:02,  -96,  -99,   10
  921, 3103, xx:xx, -120, -108,   10
  922, 1692, 65:02,  -95, -107,   10
  923, 1925, 65:02,  -98,  -96,   10
  924,  960, 65:02, -100,  -99,   10
  925,  958, 65:02, -103, -101,   10
  926, 1470, 65:02,  -99, -101,   10
  927,  451, 65:02, -100,  -99,   10
  928,  958, 65:02,  -98,  -99,   10
  929, 2884, 65:02,  -92,  -95,   10
  930,  958, 65:02,  -92,  -92,   10
  931,  970, 65:02,  -98,  -95,   11
  932,  470, 65:02,  -90,  -94,   11
  933,  497, 65:02,  -92,  -91,   11
  934,  944, 65:02,  -98,  -95,   11
  935,  477, 65:02,  -98,  -98,   11
  936,  961, 65:02,  -98,  -98,   11
  937,  495, 65:02,  -93,  -95,   11
  938,  461, 65:02, -102,  -97,   11
  939,  982, 65:02,  -95,  -98,   11
  940, 1900, 65:02,  -99,  -97,   11
  941,  477, 65:02,  -91,  -95,   11
  942, 1928, 65:02,  -95,  -93,   11
  943, 3103, xx:xx, -120, -107,   11
  944, 3088, xx:xx, -120, -120,   11
  945, 3093, xx:xx, -120, -120,   11
  946, 1265, 65:02, -101, -110,   11
  947, 2418, 65:02,  -97,  -99,   11
  948, 3090, xx:xx, -120, -108,   11
  949, 3092, xx:xx, -120, -120,   11
  950, 3095, xx:xx, -120, -120,   11
  951, 3094, xx:xx, -120, -120,   11
  952, 3089, xx:xx, -120, -120,   11
  953, 2295, 65:02, -102, -111,   11
  954, 3097, xx:xx, -120, -111,   11
  955, 3107, xx:xx, -120, -120,   11
  956, 1470, 65:02,  -98, -109,   11
  957, 1447, 65:02,  -93,  -95,   11
  958,  949, 65:02,  -96,  -94,   11
  959, 1441, 65:02, -100,  -98,   11
  960,  481, 65:02,  -92,  -96,   11
  961, 2411, 65:02,  -91,  -91,   11
  962, 1426, 65:02,  -97,  -94,   11
  963,  962, 65:02,  -98,  -97,   11
  964,  482, 65:02,  -94,  -96,   11
  965,  958, 65:02,  -92,  -93,   12
  966,  487, 65:02,  -91,  -91,   12
  967,  470, 65:02,  -93,  -92,   12
  968,  961, 65:02,  -84,  -88,   12
  969,  969, 65:02,  -84,  -84,   12
  970,  471, 65:02,  -85,  -84,   12
  971,  491, 65:02,  -87,  -86,   12
  972,  504, 65:02,  -75,  -81,   12
  973,  450, 65:02,  -74,  -74,   12
  974,  474, 65:02,  -74,  -74,   12
  975,  488, 65:02,  -84,  -79,   12
  976,  471, 65:02,  -89,  -86,   12
  977,  488, 65:02,  -91,  -90,   12
  978, 1923, 65:02,  -77,  -84,   12
  979,  474, 65:02,  -76,  -76,   12
  980,  482, 65:02,  -76,  -76,   12
  981,  482, 65:02,  -77,  -76,   12
  982,  482, 65:02,  -76,  -76,   12
  983,  489, 65:02,  -78,  -77,   12
  984,  463, 65:02,  -81,  -79,   12
  985,  483, 65:02,  -82,  -81,   12
  986,  478, 65:02,  -82,  -82,   12
  987,  957, 65:02,  -83,  -82,   12
  988,  484, 65:02,  -84,  -83,   12
  989,  482, 65:02,  -91,  -87,   12
  990,  960, 65:02,  -93,  -92,   12
  991,  479, 65:02,  -91,  -92,   12
  992,  475, 65:02,  -91,  -91,   12
  993,  978, 65:02,  -86,  -88,   12
  994,  485, 65:02,  -84,  -85,   12
  995,  458, 65:02,  -80,  -82,   12
  996,  481, 65:02,  -84,  -82,   12
  997,  488, 65:02,  -93,  -88,   12
  998,  469, 65:02,  -86,  -89,   12
  999,  505, 65:02,  -89,  -87,   12
 1000,  465, 65:02,  -89,  -89,   12
 1001, 1434, 65:02,  -89,  -89,   12
 1002, 2398, 65:02,  -87,  -88,   12
 1003,  484, 65:02,  -94,  -90,   12
 1004,  485, 65:02,  -87,  -90,   12
 1005,  472, 65:02,  -90,  -88,   12
 1006,  506, 65:02,  -87,  -88,   12
 1007,  454, 65:02,  -84,  -85,   12
 1008,  479, 65:02,  -92,  -88,   12
 1009,  490, 65:02,  -92,  -92,   12
 1010,  476, 65:02,  -89,  -90,   12
 1011,  479, 65:02,  -81,  -85,   12
 1012,  480, 65:02,  -80,  -80,   12
 1013,  485, 65:02,  -83,  -81,   12
 1014,  468, 65:02,  -84,  -83,   12
 1015,  486, 65:02,  -94,  -89,   12
 1016,  482, 65:02,  -84,  -89,   12
 1017,  476, 65:02,  -96,  -90,   12
 1018,  483, 65:02,  -91,  -93,   12
 1019,  488, 65:02,  -83,  -87,   12
 1020,  475, 65:02,  -84,  -83,   12
 1021,  471, 65:02,  -82,  -83,   12
 1022,  482, 65:02,  -93,  -87,   12
 1023,  480, 65:02,  -95,  -94,   12
 1024,  503, 65:02,  -90,  -92,   12
 1025,  461, 65:02,  -95,  -92,   12
 1026,  479, 65:02,  -87,  -91,   12
 1027,  482, 65:02,  -89,  -88,   12
 1028,  953, 65:02,  -80,  -84,   12
 1029, 1115, 65:02,  -48,  -64,   12
 1030,  480, 65:02,  -42,  -45,   12
 1031,  513, 65:02,  -42,  -42,   12
 1032,  925, 65:02,  -41,  -41,   12
 1033,  484, 65:02,  -41,  -41,   12
 1034,  486, 65:02,  -41,  -41,   12
 1035,  956, 65:02,  -41,  -41,   12
 1036,  481, 65:02,  -42,  -41,   12
 1037,  505, 65:02,  -41,  -41,   12
 1038,  452, 65:02,  -43,  -42,   12
 1039,  507, 65:02,  -41,  -42,   12
 1040,  460, 65:02,  -40,  -40,   12
 1041,  489, 65:02,  -40,  -40,   12
 1042,  465, 65:02,  -41,  -40,   12
 1043,  482, 65:02,  -40,  -40,   12
 1044,  508, 65:02,  -42,  -41,   12
 1045,  468, 65:02,  -40,  -41,   12
 1046,  477, 65:02,  -40,  -40,   12
 1047,  466, 65:02,  -41,  -40,   12
 1048,  474, 65:02,  -40,  -40,   12
 1049,  489, 65:02,  -40,  -40,   12
 1050,  501, 65:02,  -40,  -40,   12
 1051,  455, 65:02,  -41,  -40,   12
 1052,  958, 65:02,  -42,  -41,   12
 1053,  485, 65:02,  -40,  -41,   12
 1054,  478, 65:02,  -40,  -40,   12
 1055,  478, 65:02,  -40,  -40,   12
 1056,  487, 65:02,  -40,  -40,   12
 1057,  477, 65:02,  -42,  -41,   12
 1058,  477, 65:02,  -40,  -41,   12
 1059,  476, 65:02,  -40,  -40,   12
 1060,  509, 65:02,  -40,  -40,   12
 1061,  457, 65:02,  -41,  -40,   12
 1062,  476, 65:02,  -41,  -41,   12
 1063,  487, 65:02,  -40,  -40,   12
 1064,  505, 65:02,  -41,  -40,   12
 1065, 1440, 65:02,  -42,  -41,   12
 1066,  448, 65:02,  -41,  -41,   12
 1067,  484, 65:02,  -40,  -40,   12
 1068,  500, 65:02,  -40,  -40,   12
 1069,  461, 65:02,  -40,  -40,   12
 1070,  480, 65:02,  -40,  -40,   12
 1071,  963, 65:02,  -41,  -40,   12
 1072,  475, 65:02,  -40,  -40,   12
 1073,  480, 65:02,  -40,  -40,   12
 1074,  477, 65:02,  -40,  -40,   12
 1075,  959, 65:02,  -41,  -40,   12
 1076,  478, 65:02,  -41,  -41,   12
 1077,  480, 65:02,  -42,  -41,   12
 1078,  485, 65:02,  -40,  -41,   12
 1079,  960, 65:02,  -40,  -40,   12
 1080,  478, 65:02,  -40,  -40,   12
 1081,  506, 65:02,  -41,  -40,   12
 1082,  455, 65:02,  -40,  -40,   12
 1083,  478, 65:02,  -41,  -40,   12
 1084,  482, 65:02,  -40,  -40,   12
 1085,  485, 65:02,  -40,  -40,   12
 1086,  524, 65:02,  -40,  -40,   12
 1087,  439, 65:02,  -40,  -40,   12
 1088,  481, 65:02,  -41,  -40,   12
 1089,  468, 65:02,  -42,  -41,   12
 1090,  960, 65:02,  -40,  -41,   12
 1091, 1440, 65:02,  -41,  -40,   12
 1092,  493, 65:02,  -40,  -40,   12
 1093,  469, 65:02,  -41,  -40,   12
 1094,  481, 65:02,  -40,  -40,   12
 1095,  477, 65:02,  -41,  -40,   12
 1096,  486, 65:02,  -40,  -40,   12
 1097,  476, 65:02,  -40,  -40,   12
 1098,  485, 65:02,  -40,  -40,   12
 1099,  506, 65:02,  -40,  -40,   12
 1100,  447, 65:02,  -41,  -40,   12
 1101,  484, 65:02,  -40,  -40,   12
 1102,  475, 65:02,  -41,  -40,   12
 1103,  481, 65:02,  -40,  -40,   12
 1104,  515, 65:02,  -41,  -40,   12
 1105,  452, 65:02,  -42,  -41,   12
 1106,  478, 65:02,  -40,  -41,   12
 1107,  481, 65:02,  -40,  -40,   12
 1108,  487, 65:02,  -41,  -40,   12
 1109,  945, 65:02,  -40,  -40,   12
 1110,  483, 65:02,  -40,  -40,   12
 1111,  481, 65:02,  -40,  -40,   12
 1112,  486, 65:02,  -42,  -41,   12
 1113,  471, 65:02,  -41,  -41,   12
 1114, 1956, 65:02,  -41,  -41,   12
 1115,  459, 65:02,  -42,  -41,   12
 1116,  949, 65:02,  -40,  -41,   12
 1117,  485, 65:02,  -41,  -40,   12
 1118,  476, 65:02,  -41,  -41,   12
 1119,  477, 65:02,  -40,  -40,   12
 1120,  481, 65:02,  -41,  -40,   12
 1121,  504, 65:02,  -40,  -40,   12
 1122,  940, 65:02,  -40,  -40,   12
 1123,  498, 65:02,  -41,  -40,   12
 1124,  942, 65:02,  -40,  -40,   12
 1125,  481, 65:02,  -40,  -40,   12
 1126,  473, 65:02,  -40,  -40,   12
 1127,  482, 65:02,  -42,  -41,   12
 1128,  964, 65:02,  -40,  -41,   12
 1129,  951, 65:02,  -43,  -41,   12
 1130,  487, 65:02,  -39,  -41,   12
 1131,  480, 65:02,  -43,  -41,   12
 1132,  482, 65:02,  -44,  -43,   12
 1133,  472, 65:02,  -45,  -44,   12
 1134,  486, 65:02,  -45,  -45,   12
 1135,  480, 65:02,  -45,  -45,   12
 1136,  477, 65:02,  -46,  -45,   12
 1137,  483, 65:02,  -47,  -46,   12
 1138,  484, 65:02,  -46,  -46,   12
 1139,  956, 65:02,  -46,  -46,   12
 1140,  956, 65:02,  -46,  -46,   12
 1141,  487, 65:02,  -47,  -46,   12
 1142,  483, 65:02,  -47,  -47,   12
 1143,  478, 65:02,  -45,  -46,   12
 1144,  474, 65:02,  -45,  -45,   12
 1145,  507, 65:02,  -47,  -46,   12
 1146,  454, 65:02,  -46,  -46,   12
 1147,  485, 65:02,  -47,  -46,   12
 1148,  960, 65:02,  -46,  -46,   12
 1149,  480, 65:02,  -47,  -46,   12
 1150,  473, 65:02,  -48,  -47,   12
 1151,  481, 65:02,  -47,  -47,   12
 1152,  479, 65:02,  -47,  -47,   12
 1153,  486, 65:02,  -47,  -47,   12
 1154,  489, 65:02,  -48,  -47,   12
 1155,  462, 65:02,  -46,  -47,   12
 1156,  493, 65:02,  -47,  -46,   12
 1157,  475, 65:02,  -48,  -47,   12
 1158,  500, 65:02,  -46,  -47,   12
 1159,  460, 65:02,  -46,  -46,   12
 1160,  474, 65:02,  -46,  -46,   12
 1161,  510, 65:02,  -46,  -46,   12
 1162,  479, 65:02,  -47,  -46,   12
 1163,  459, 65:02,  -48,  -47,   12
 1164,  475, 65:02,  -47,  -47,   12
 1165,  477, 65:02,  -47,  -47,   12
 1166,  512, 65:02,  -47,  -47,   12
 1167,  933, 65:02,  -47,  -47,   12
 1168,  484, 65:02,  -47,  -47,   12
 1169,  471, 65:02,  -47,  -47,   12
 1170,  479, 65:02,  -48,  -47,   12
 1171,  483, 65:02,  -47,  -47,   12
 1172,  511, 65:02,  -47,  -47,   12
 1173,  450, 65:02,  -48,  -47,   12
 1174,  478, 65:02,  -47,  -47,   12
 1175,  484, 65:02,  -47,  -47,   12
 1176,  963, 65:02,  -47,  -47,   12
 1177,  997, 65:02,  -47,  -47,   12
 1178,  487, 65:02,  -48,  -47,   12
 1179,  441, 65:02,  -51,  -49,   12
 1180,  468, 65:02,  -47,  -49,   12
 1181,  491, 65:02,  -47,  -47,   12
 1182,  477, 65:02,  -46,  -46,   12
 1183,  972, 65:02,  -47,  -46,   12
 1184, 1447, 65:02,  -40,  -43,   12
 1185,  466, 65:02,  -44,  -42,   12
 1186,  488, 65:02,  -44,  -44,   12
 1187,  471, 65:02,  -44,  -44,   12
 1188,  465, 65:02,  -41,  -42,   12
 1189,  484, 65:02,  -45,  -43,   12
 1190,  497, 65:02,  -46,  -45,   12
 1191,  465, 65:02,  -44,  -45,   12
 1192,  489, 65:02,  -46,  -45,   12
 1193,  466, 65:02,  -45,  -45,   12
 1194,  488, 65:02,  -45,  -45,   12
 1195,  482, 65:02,  -52,  -48,   12
 1196,  478, 65:02,  -53,  -52,   12
 1197,  519, 65:02,  -53,  -53,   12
 1198,  445, 65:02,  -53,  -53,   12
 1199,  491, 65:02,  -45,  -49,   12
 1200,  465, 65:02,  -53,  -49,   12
 1201,  482, 65:02,  -47,  -50,   12
 1202,  962, 65:02,  -53,  -50,   12
 1203,  476, 65:02,  -46,  -49,   12
 1204,  478, 65:02,  -45,  -45,   12
 1205,  510, 65:02,  -45,  -45,   12
 1206,  449, 65:02,  -45,  -45,   12
 1207,  478, 65:02,  -45,  -45,   12
 1208,  486, 65:02,  -46,  -45,   12
 1209,  491, 65:02,  -45,  -45,   12
 1210,  940, 65:02,  -45,  -45,   12
 1211,  483, 65:02,  -45,  -45,   12
 1212,  500, 65:02,  -46,  -45,   12
 1213,  465, 65:02,  -46,  -46,   12
 1214,  954, 65:02,  -45,  -45,   12
 1215,  957, 65:02,  -45,  -45,   12
 1216,  529, 65:02,  -45,  -45,   12
 1217,  467, 65:02,  -45,  -45,   12
 1218,  449, 65:02,  -46,  -45,   12
 1219,  486, 65:02,  -47,  -46,   12
 1220,  479, 65:02,  -45,  -46,   12
 1221,  476, 65:02,  -47,  -46,   12
 1222,  999, 65:02,  -47,  -47,   12
 1223,  451, 65:02,  -53,  -50,   12
 1224,  470, 65:02,  -45,  -49,   12
 1225,  960, 65:02,  -53,  -49,   12
 1226,  990, 65:02,  -47,  -50,   12
 1227,  453, 65:02,  -53,  -50,   12
 1228,  476, 65:02,  -53,  -53,   12
 1229,  484, 65:02,  -45,  -49,   12
 1230,  964, 65:02,  -47,  -46,   12
 1231,  504, 65:02,  -54,  -50,   12
 1232,  485, 65:02,  -45,  -49,   12
 1233,  441, 65:02,  -53,  -49,   12
 1234,  985, 65:02,  -47,  -50,   12
 1235,  459, 65:02,  -45,  -46,   12
 1236,  507, 65:02,  -45,  -45,   12
 1237,  477, 65:02,  -54,  -49,   12
 1238,  487, 65:02,  -45,  -49,   12
 1239,  940, 65:02,  -46,  -45,   12
 1240,  951, 65:02,  -47,  -46,   12
 1241,  487, 65:02,  -46,  -46,   12
 1242,  948, 65:02,  -47,  -46,   12
 1243,  476, 65:02,  -45,  -46,   12
 1244,  487, 65:02,  -46,  -45,   12
 1245,  509, 65:02,  -45,  -45,   12
 1246,  450, 65:02,  -53,  -49,   12
 1247,  482, 65:02,  -47,  -50,   12
 1248,  967, 65:02,  -47,  -47,   12
 1249, 1451, 65:02,  -47,  -47,   12
 1250,  458, 65:02,  -45,  -46,   12
 1251,  481, 65:02,  -55,  -50,   12
 1252,  482, 65:02,  -45,  -50,   12
 1253,  474, 65:02,  -45,  -45,   12
 1254,  493, 65:02,  -45,  -45,   12
