3060,-120
2912,-72
487,-72
496,-69
490,-69
446,-69
493,-71
959,-71
476,-65
482,-71
477,-64
490,-72
491,-78
452,-71
494,-65
468,-67
483,-74
487,-60
468,-57
485,-41
969,-40
474,-48
488,-48
471,-52
480,-50
482,-50
472,-47
483,-51
479,-47
482,-59
482,-53
485,-63
487,-60
467,-63
484,-64
475,-60
476,-63
487,-59
477,-61
493,-57
471,-55
954,-53
484,-66
475,-61
477,-68
484,-70
505,-63
461,-68
474,-69
491,-76
472,-63
476,-64
478,-64
483,-62
484,-62
472,-61
484,-66
485,-61
480,-61
483,-62
468,-61
480,-62
482,-61
485,-61
958,-70
481,-68
475,-64
507,-61
455,-70
493,-61
494,-70
457,-60
475,-62
967,-67
474,-60
484,-61
960,-65
988,-61
451,-67
493,-67
468,-73
480,-69
479,-68
479,-58
477,-54
486,-59
3105,-120
3105,-120
3104,-120
3107,-120
3104,-120
3107,-120
3106,-120
3110,-120
3179,-120
3131,-120
3103,-120
3106,-120
3107,-120
3109,-120
3107,-120
3110,-120
3105,-120
3106,-120
3110,-120
3115,-120
3110,-120
3131,-120
610,-62
488,-62
479,-62
480,-63
480,-62
473,-63
482,-62
483,-63
478,-63
501,-61
458,-59
489,-61
471,-59
479,-63
485,-62
475,-58
482,-60
475,-63
485,-62
973,-62
470,-58
958,-60
481,-63
480,-63
482,-62
956,-63
476,-58
483,-61
485,-62
474,-59
489,-66
488,-63
474,-58
485,-64
466,-67
955,-68
487,-64
480,-71
474,-68
485,-64
482,-68
476,-73
502,-71
457,-78
483,-72
478,-76
476,-72
478,-74
485,-72
483,-73
483,-72
469,-68
963,-75
478,-85
484,-79
1440,-89
479,-82
963,-91
474,-83
1448,-86
482,-95
482,-77
478,-73
471,-72
480,-70
486,-78
488,-78
495,-79
480,-76
458,-87
964,-82
468,-90
487,-87
518,-87
452,-82
471,-82
521,-81
952,-93
450,-96
473,-91
963,-100
1435,-99
483,-91
481,-91
478,-93
483,-90
481,-89
959,-89
474,-90
489,-92
475,-91
484,-86
481,-88
964,-86
480,-91
467,-91
989,-85
457,-89
489,-88
509,-92
3106,-120
216,-88
476,-85
487,-85
478,-86
473,-95
484,-84
488,-86
1430,-90
499,-89
949,-88
475,-91
526,-90
434,-84
481,-81
506,-78
933,-74
968,-74
477,-78
473,-83
498,-82
461,-87
484,-86
478,-83
484,-74
474,-76
488,-82
480,-89
1464,-88
2373,-87
1919,-86
3089,-120
275,-92
472,-95
482,-88
481,-90
969,-97
473,-96
475,-94
1923,-98
476,-96
2416,-97
949,-93
486,-94
471,-90
495,-94
465,-89
484,-94
478,-94
1917,-97
960,-100
3151,-120
211,-97
476,-94
1445,-97
3106,-120
256,-102
2901,-99
3094,-120
246,-102
472,-98
488,-93
2428,-99
1406,-100
2900,-98
3097,-120
3153,-120
450,-99
499,-99
479,-95
470,-95
2398,-90
959,-97
475,-91
1928,-94
474,-91
1435,-95
487,-88
1441,-94
1926,-86
952,-90
477,-87
479,-100
1927,-96
956,-91
2398,-100
1464,-95
2374,-101
2407,-98
963,-98
474,-101
478,-92
1443,-93
1917,-95
990,-100
934,-95
3232,-120
3013,-96
1928,-97
948,-100
3108,-120
270,-100
2862,-99
3103,-120
276,-101
1423,-95
2403,-94
488,-95
1908,-96
1438,-94
488,-87
961,-96
468,-101
479,-92
1444,-102
498,-95
1428,-96
475,-83
483,-93
962,-99
476,-88
1457,-96
460,-96
486,-98
480,-92
958,-97
1456,-95
2385,-93
3090,-120
2191,-96
960,-96
480,-99
481,-99
1433,-93
481,-93
1920,-93
2880,-95
3089,-120
2674,-102
3093,-120
747,-98
3152,-120
2130,-98
1438,-94
484,-98
3107,-120
254,-99
956,-100
1435,-94
969,-96
1438,-99
3114,-120
726,-94
477,-103
2404,-93
475,-93
509,-94
2857,-87
471,-83
499,-92
461,-91
482,-86
1445,-89
985,-99
455,-93
2395,-88
967,-91
476,-92
2883,-96
472,-96
483,-98
2401,-103
1438,-97
966,-98
1438,-94
977,-98
465,-97
957,-97
2407,-98
472,-95
961,-91
1925,-99
954,-100
3100,-120
1705,-101
3099,-120
2173,-97
3102,-120
3101,-120
1000,-99
1448,-101
466,-96
3100,-120
3100,-120
522,-95
483,-97
1444,-99
477,-100
954,-87
505,-97
468,-101
949,-89
503,-96
454,-99
486,-85
482,-90
474,-92
483,-86
1932,-97
467,-91
483,-90
3103,-120
1219,-94
480,-97
1916,-95
3110,-120
255,-97
954,-95
499,-101
466,-97
472,-101
2412,-97
3127,-120
1189,-99
966,-97
2386,-96
3105,-120
3112,-120
3103,-120
759,-98
3108,-120
731,-99
982,-97
3137,-120
694,-99
3100,-120
254,-97
958,-90
1922,-102
485,-96
1432,-96
2425,-99
1414,-96
481,-91
1443,-87
1444,-90
2399,-97
2395,-97
485,-94
960,-92
476,-95
479,-99
497,-91
1426,-97
498,-99
457,-94
477,-93
2405,-98
2406,-92
1432,-100
477,-95
489,-98
2394,-99
485,-99
1432,-98
3103,-120
3090,-120
3093,-120
1275,-96
3097,-120
3112,-120
1476,-100
3101,-120
3093,-120
536,-98
1434,-97
3164,-120
1159,-98
477,-94
2403,-98
475,-95
477,-87
2404,-98
478,-88
3105,-120
268,-85
947,-95
482,-96
489,-95
1912,-99
478,-97
964,-94
476,-92
481,-95
1438,-93
958,-92
480,-99
3098,-120
265,-102
964,-95
470,-103
1920,-93
484,-97
497,-94
1901,-92
1443,-98
499,-96
943,-90
3101,-120
738,-97
2400,-98
3101,-120
3105,-120
1471,-102
487,-99
3104,-120
2180,-98
1921,-96
467,-95
1442,-97
980,-96
1425,-92
2875,-100
965,-100
1917,-90
477,-99
970,-85
1432,-90
1445,-90
2877,-99
483,-88
961,-95
2405,-95
1435,-99
478,-100
471,-93
2405,-98
485,-91
961,-95
1436,-95
2398,-97
2883,-91
479,-96
1923,-91
1913,-101
985,-89
2380,-99
480,-100
1932,-102
3087,-120
1699,-99
3147,-120
217,-94
1452,-99
2387,-93
3090,-120
1229,-94
2876,-96
479,-100
484,-89
960,-93
1436,-97
2407,-91
1440,-96
473,-99
484,-89
478,-95
2884,-90
475,-87
478,-100
2402,-90
487,-95
479,-91
482,-87
1909,-96
483,-98
1927,-98
2397,-96
1445,-101
1916,-93
1921,-97
1457,-97
1420,-96
2400,-98
479,-95
1440,-100
960,-91
1924,-94
2395,-103
486,-100
2874,-100
966,-92
984,-98
3100,-120
1204,-103
465,-94
2406,-100
2398,-100
1433,-95
3102,-120
3097,-120
530,-100
479,-85
476,-92
1442,-92
1922,-89
959,-98
1919,-84
954,-89
484,-92
1444,-101
956,-93
485,-94
506,-95
1414,-94
476,-90
1916,-98
1928,-96
956,-92
2404,-94
1438,-93
474,-101
965,-102
2395,-98
2404,-96
3102,-120
1214,-105
969,-94
3105,-120
3104,-120
505,-99
3103,-120
1696,-102
1466,-98
1419,-97
2404,-98
3127,-120
3129,-95
1426,-97
