463,-69
987,-70
495,-69
927,-70
477,-69
963,-70
509,-69
445,-70
479,-69
990,-70
454,-69
476,-70
502,-69
458,-70
491,-70
472,-69
517,-70
439,-73
988,-70
454,-70
479,-69
488,-69
1473,-70
450,-72
470,-70
483,-69
2397,-69
477,-69
485,-70
500,-69
459,-69
490,-70
479,-69
476,-69
476,-69
503,-69
455,-70
1465,-69
461,-71
477,-70
484,-69
475,-72
506,-69
928,-69
974,-70
477,-73
470,-72
487,-70
477,-72
496,-72
471,-69
489,-69
467,-69
474,-70
507,-70
466,-70
471,-69
479,-70
957,-70
962,-70
959,-69
487,-69
496,-69
455,-69
492,-70
947,-68
486,-69
481,-71
480,-71
488,-70
468,-69
498,-70
493,-70
931,-69
496,-69
467,-68
516,-84
1427,-84
935,-77
503,-82
460,-92
472,-85
484,-87
482,-81
477,-97
480,-78
499,-85
463,-85
477,-95
479,-98
483,-93
960,-84
1440,-92
506,-82
460,-83
495,-86
489,-90
452,-79
482,-88
480,-91
479,-81
477,-85
478,-88
486,-88
478,-90
482,-96
952,-96
488,-86
500,-88
1435,-93
482,-95
937,-91
522,-86
924,-91
483,-84
479,-95
477,-86
504,-88
1411,-87
481,-84
1488,-86
1390,-86
493,-100
468,-99
483,-80
966,-80
983,-82
450,-83
486,-83
498,-82
459,-81
474,-84
960,-91
968,-85
483,-90
477,-84
477,-88
480,-90
487,-98
524,-85
431,-85
484,-93
474,-95
497,-88
463,-87
1466,-87
483,-85
444,-85
502,-80
470,-96
504,-92
925,-89
1452,-86
952,-94
491,-86
966,-89
1433,-87
480,-87
954,-94
957,-89
479,-87
477,-85
969,-91
1925,-87
952,-94
974,-90
464,-92
483,-92
475,-88
486,-90
482,-85
468,-90
1441,-81
972,-87
479,-88
470,-87
483,-81
479,-81
487,-85
470,-83
481,-86
482,-86
481,-85
507,-90
451,-92
482,-93
983,-80
460,-91
476,-86
484,-82
489,-83
465,-96
480,-82
486,-82
1444,-99
951,-91
508,-88
954,-85
458,-84
970,-87
475,-83
474,-83
479,-87
483,-84
478,-91
483,-86
515,-87
1427,-80
479,-85
465,-84
1439,-88
951,-84
493,-84
474,-91
957,-83
484,-81
473,-91
1928,-89
1432,-95
980,-92
942,-95
513,-91
447,-97
482,-93
966,-89
471,-85
966,-81
473,-86
484,-77
476,-90
520,-88
469,-82
966,-90
931,-90
1438,-84
1441,-89
481,-96
476,-89
482,-87
960,-87
993,-91
455,-88
467,-88
530,-87
480,-89
433,-83
1438,-96
969,-89
963,-89
474,-97
989,-80
452,-83
474,-80
479,-84
479,-78
492,-82
2390,-84
973,-92
951,-83
955,-84
483,-81
483,-88
474,-85
486,-83
479,-87
476,-82
476,-84
966,-87
476,-90
483,-93
495,-89
464,-99
503,-87
455,-93
964,-98
484,-92
969,-88
470,-92
1439,-85
479,-88
961,-85
496,-90
947,-94
474,-94
485,-86
479,-95
479,-89
481,-89
481,-91
954,-94
492,-91
465,-87
497,-94
467,-87
965,-87
480,-92
478,-85
513,-84
447,-84
1444,-86
479,-88
474,-81
478,-84
493,-85
470,-84
484,-88
482,-93
497,-82
457,-86
478,-96
482,-87
476,-87
963,-89
483,-95
475,-89
485,-87
502,-91
462,-90
958,-89
482,-92
508,-93
923,-90
960,-93
489,-94
481,-94
958,-87
1437,-93
1917,-89
477,-85
486,-92
485,-93
478,-92
952,-89
488,-92
954,-85
482,-96
967,-94
478,-95
506,-91
451,-100
478,-86
516,-88
471,-90
492,-93
440,-98
489,-88
484,-95
469,-94
482,-92
963,-88
472,-91
479,-92
520,-95
444,-94
484,-93
480,-95
1443,-99
954,-92
990,-91
452,-90
476,-83
480,-82
483,-90
480,-89
968,-83
471,-86
481,-80
479,-83
479,-88
482,-90
1451,-89
476,-81
955,-76
505,-75
460,-85
469,-86
488,-84
503,-92
454,-85
478,-98
477,-96
963,-96
491,-98
963,-89
465,-89
480,-92
475,-83
495,-92
468,-86
477,-89
514,-79
459,-86
505,-76
448,-75
971,-84
466,-88
1002,-80
925,-72
954,-71
482,-72
484,-70
485,-69
472,-80
509,-67
476,-80
452,-66
509,-67
454,-67
480,-82
490,-81
473,-79
481,-82
475,-76
485,-79
510,-80
445,-75
483,-84
956,-75
510,-74
934,-74
967,-73
466,-78
489,-76
474,-76
492,-75
471,-75
484,-82
474,-84
480,-90
480,-88
492,-90
1435,-75
486,-81
467,-73
501,-74
466,-74
955,-76
488,-77
476,-73
471,-75
517,-73
452,-78
479,-75
474,-79
486,-74
486,-70
948,-79
476,-72
512,-80
945,-72
472,-73
474,-71
499,-73
468,-73
473,-75
488,-74
474,-74
487,-74
474,-83
494,-87
951,-86
481,-97
957,-80
496,-79
939,-75
493,-74
2878,-90
471,-92
496,-96
467,-94
2878,-101
479,-94
487,-92
1437,-98
974,-98
5107,-120
177,-98
1906,-99
1924,-99
1906,-93
1929,-102
5103,-120
5114,-120
5117,-120
1949,-95
957,-101
473,-98
978,-98
943,-96
962,-97
511,-96
942,-98
946,-94
2903,-80
938,-91
1440,-87
482,-101
953,-95
492,-97
955,-92
1928,-89
1908,-98
2403,-94
3359,-95
478,-98
499,-99
5094,-120
5087,-120
367,-96
4794,-98
5089,-120
5093,-120
3263,-95
962,-94
484,-92
952,-95
962,-98
4801,-95
955,-84
483,-95
956,-91
500,-88
1899,-97
968,-95
482,-94
472,-95
482,-93
5091,-120
671,-102
959,-98
2880,-98
483,-93
2880,-97
479,-100
952,-101
5097,-120
5111,-120
5099,-120
5094,-120
1691,-98
3360,-96
495,-101
5098,-120
1134,-93
950,-95
957,-98
1928,-85
473,-90
959,-95
1441,-98
502,-93
938,-95
2417,-96
943,-94
957,-100
1923,-100
3374,-98
941,-97
3367,-98
5116,-120
5100,-120
5102,-120
2923,-99
1914,-97
5109,-120
170,-100
1446,-98
5100,-120
660,-87
2403,-97
485,-94
2402,-95
471,-87
1437,-98
1449,-92
477,-95
491,-89
468,-97
5102,-120
5105,-120
828,-97
5103,-120
5107,-120
5120,-120
5105,-120
1650,-97
486,-98
5119,-120
152,-101
5119,-120
166,-96
3834,-94
487,-97
3355,-88
494,-92
2389,-99
494,-93
493,-97
2846,-93
968,-97
2890,-95
3830,-101
478,-100
5106,-120
5148,-120
3203,-100
5087,-120
5145,-120
2229,-94
3366,-95
3841,-102
1434,-97
969,-88
471,-88
4343,-100
476,-93
474,-91
2386,-93
994,-99
2364,-100
964,-94
4317,-98
2407,-97
5098,-120
5131,-120
5091,-120
1473,-98
5091,-120
4532,-99
1897,-96
477,-98
5093,-120
1170,-95
465,-94
3363,-86
1443,-102
1436,-93
3357,-93
5101,-120
3061,-97
2875,-99
5097,-120
2129,-99
5100,-120
156,-96
5096,-120
5104,-120
5116,-120
1481,-93
2890,-100
1913,-91
1445,-91
477,-91
476,-89
484,-90
474,-89
1936,-79
3354,-92
479,-89
474,-93
482,-98
2404,-100
3381,-97
5099,-120
3038,-98
2420,-99
1911,-100
5156,-120
5099,-120
5101,-120
5099,-120
2578,-95
490,-97
2870,-99
501,-96
1893,-97
2400,-87
979,-94
1907,-79
964,-99
473,-95
1451,-97
961,-98
2393,-99
1441,-98
963,-97
5106,-120
5108,-120
5103,-120
5113,-120
5116,-120
5109,-120
5109,-120
3108,-95
1921,-98
479,-94
1921,-97
1445,-90
472,-90
484,-91
3355,-91
488,-100
953,-103
483,-91
5124,-120
1603,-96
487,-96
1910,-103
2883,-99
5110,-120
1604,-99
5122,-120
5160,-120
4126,-98
3838,-103
477,-97
5089,-120
1152,-99
961,-97
498,-94
4296,-98
1439,-99
482,-90
975,-86
470,-81
476,-85
968,-90
3835,-101
476,-98
1939,-103
939,-99
978,-101
5095,-120
1136,-99
471,-90
1925,-98
1438,-97
5098,-120
5094,-120
5110,-120
5091,-120
4106,-98
3364,-98
5099,-120
1596,-95
2404,-99
3840,-100
484,-99
5120,-120
1119,-99
4318,-93
2895,-100
5107,-120
1597,-103
5109,-120
5096,-120
5094,-120
5152,-120
4033,-100
474,-94
3385,-97
455,-95
485,-96
480,-87
4319,-91
483,-101
1434,-99
970,-101
2393,-96
4327,-99
476,-97
3356,-98
2404,-104
5098,-120
5100,-120
5099,-120
2950,-102
4307,-99
5115,-120
1609,-95
964,-97
2402,-98
2397,-100
1914,-94
483,-97
957,-90
503,-94
1898,-89
2401,-96
503,-93
451,-96
3369,-94
960,-100
5104,-120
4498,-98
5112,-120
5118,-120
5101,-120
5113,-120
2126,-98
3344,-101
3366,-97
3362,-97
3368,-91
943,-93
478,-89
2887,-91
486,-85
1436,-96
4796,-98
973,-96
5102,-120
1128,-96
4317,-95
5108,-120
2113,-96
5104,-120
5160,-120
5112,-120
5107,-120
136,-97
965,-94
472,-100
5103,-120
1142,-94
491,-95
470,-91
3358,-99
4343,-99
1898,-92
3846,-102
3829,-100
3360,-96
487,-97
5086,-120
5095,-120
5086,-120
5091,-120
3164,-98
5087,-120
2606,-99
3363,-92
1422,-94
2883,-91
486,-85
3345,-96
509,-92
2380,-98
3841,-94
4321,-96
959,-100
5091,-120
5094,-120
5093,-120
556,-97
3357,-99
3384,-97
4793,-97
2393,-96
3879,-91
436,-93
494,-89
3348,-83
483,-92
2398,-99
476,-96
480,-95
486,-95
5093,-120
4504,-96
1918,-96
1439,-100
5095,-120
5096,-120
5107,-120
5097,-120
5111,-120
4262,-99
988,-93
3373,-99
2837,-94
4354,-85
450,-92
955,-95
2399,-95
3849,-103
5097,-120
4977,-98
5106,-120
2104,-96
5097,-120
5106,-120
5157,-120
5099,-120
5129,-120
2240,-98
505,-90
456,-90
3366,-94
1913,-90
1924,-94
513,-96
2849,-99
975,-101
1444,-97
5115,-120
4967,-93
1893,-99
1440,-99
5106,-120
5108,-120
5126,-120
2900,-101
5129,-120
5121,-120
1273,-94
486,-89
1915,-90
510,-90
3327,-85
479,-80
484,-98
5160,-120
2533,-102
468,-96
5137,-120
4937,-99
1924,-96
5105,-120
5116,-120
4188,-101
2867,-98
5111,-120
4010,-95
2886,-90
953,-100
490,-98
473,-95
970,-80
471,-81
959,-80
962,-91
5105,-120
1620,-100
4315,-99
2402,-100
2400,-94
5089,-120
5106,-120
5090,-120
5088,-120
5110,-120
2352,-96
478,-101
5158,-120
2524,-92
481,-88
1442,-97
1444,-91
483,-87
473,-82
479,-82
483,-80
485,-78
951,-78
491,-77
472,-79
478,-77
480,-80
477,-78
478,-77
484,-76
494,-79
986,-91
450,-89
469,-81
965,-82
475,-74
957,-77
969,-88
489,-84
465,-85
483,-91
959,-94
483,-88
484,-86
474,-83
474,-88
485,-85
478,-86
494,-86
947,-80
479,-88
502,-86
933,-87
485,-87
488,-84
474,-93
474,-86
482,-84
1444,-79
476,-93
960,-91
516,-86
445,-90
477,-84
488,-85
959,-85
475,-89
502,-84
460,-92
476,-87
485,-88
474,-84
482,-83
527,-92
915,-85
488,-87
469,-86
481,-88
496,-82
477,-84
505,-87
927,-89
480,-90
953,-72
963,-79
485,-83
499,-85
1422,-90
959,-87
952,-80
486,-79
507,-79
481,-84
454,-83
499,-82
462,-83
1434,-85
994,-83
450,-81
518,-80
437,-88
482,-86
483,-75
964,-74
474,-74
497,-76
464,-76
484,-76
474,-80
959,-83
962,-84
485,-83
477,-81
477,-80
484,-76
480,-77
478,-87
959,-83
480,-86
481,-98
509,-71
926,-82
513,-66
452,-69
494,-68
466,-74
483,-69
483,-67
471,-65
487,-67
473,-66
960,-72
478,-69
517,-72
447,-68
480,-62
484,-74
956,-84
485,-78
959,-77
476,-73
478,-80
482,-72
489,-80
471,-75
489,-73
476,-81
496,-72
462,-74
962,-76
1953,-76
441,-90
481,-76
480,-85
482,-77
490,-73
475,-79
476,-80
482,-77
477,-76
476,-77
510,-81
455,-83
965,-79
475,-77
481,-77
478,-76
482,-73
955,-77
479,-90
486,-82
474,-80
483,-89
483,-78
477,-83
479,-87
479,-86
481,-85
487,-83
472,-83
482,-86
485,-83
478,-82
481,-74
480,-77
953,-84
481,-91
485,-78
476,-85
480,-82
484,-87
478,-86
475,-83
488,-93
484,-80
473,-74
970,-78
467,-75
483,-79
478,-72
502,-75
458,-78
480,-72
483,-77
471,-74
483,-75
964,-84
478,-79
480,-78
479,-89
483,-77
476,-77
485,-78
474,-76
484,-83
479,-81
476,-80
479,-78
1449,-88
472,-80
489,-79
508,-75
445,-81
962,-78
957,-76
1443,-80
481,-80
488,-74
473,-72
483,-86
476,-74
1443,-77
477,-73
478,-72
482,-72
499,-74
482,-74
456,-90
479,-87
487,-72
475,-72
959,-74
478,-75
485,-79
480,-73
962,-73
476,-83
479,-82
477,-73
484,-77
481,-73
955,-74
496,-69
947,-78
480,-77
962,-77
479,-78
480,-79
478,-93
485,-95
480,-79
482,-83
473,-85
490,-82
475,-84
479,-79
484,-80
477,-86
954,-83
1448,-81
476,-82
483,-82
482,-84
473,-84
482,-86
483,-87
478,-89
962,-81
480,-81
476,-85
508,-81
451,-78
998,-81
441,-83
480,-85
508,-82
450,-81
482,-82
481,-79
963,-88
479,-80
479,-81
487,-79
477,-77
480,-96
497,-83
474,-91
468,-87
476,-85
966,-85
481,-90
473,-83
482,-84
479,-77
959,-79
480,-82
485,-75
473,-78
505,-88
937,-94
486,-83
474,-85
482,-80
476,-78
488,-78
477,-75
480,-79
959,-74
1446,-76
477,-89
472,-86
493,-85
476,-98
973,-85
463,-93
478,-90
483,-83
486,-85
472,-78
487,-81
951,-78
490,-77
478,-81
473,-83
487,-90
1434,-96
482,-86
477,-86
486,-89
480,-85
482,-85
474,-81
478,-81
481,-78
481,-86
483,-86
484,-87
475,-86
487,-88
478,-86
468,-81
482,-81
479,-78
488,-80
474,-82
482,-76
476,-78
486,-79
477,-77
479,-77
486,-78
497,-76
455,-76
485,-74
489,-79
471,-80
962,-79
477,-77
476,-81
491,-90
477,-86
1916,-78
478,-76
488,-77
496,-77
462,-76
475,-78
484,-83
481,-81
483,-89
487,-84
466,-83
477,-81
478,-81
482,-82
486,-83
469,-86
493,-90
483,-86
466,-77
487,-80
477,-81
484,-87
479,-86
475,-83
486,-80
962,-86
470,-80
481,-77
990,-75
449,-75
482,-76
481,-77
482,-79
483,-77
475,-75
482,-78
486,-75
474,-77
499,-75
474,-77
471,-77
480,-78
477,-89
959,-83
480,-90
480,-80
481,-85
1437,-89
1445,-84
477,-88
496,-98
464,-86
480,-88
476,-89
512,-95
461,-82
472,-84
476,-91
481,-98
481,-82
475,-96
482,-74
477,-78
490,-74
475,-79
476,-82
479,-74
485,-80
484,-81
474,-80
480,-83
485,-93
479,-78
971,-77
502,-81
444,-79
481,-82
479,-85
480,-84
959,-76
481,-77
481,-75
479,-79
480,-76
487,-79
499,-77
490,-79
469,-74
455,-89
482,-93
485,-83
474,-82
481,-84
480,-82
474,-86
483,-82
485,-81
474,-79
481,-77
482,-78
478,-89
486,-84
475,-95
512,-83
456,-93
473,-87
481,-75
475,-78
480,-79
485,-78
957,-78
981,-86
947,-92
960,-90
474,-94
484,-87
481,-83
482,-81
473,-79
488,-80
475,-85
472,-82
484,-93
1444,-93
961,-86
475,-77
482,-73
484,-76
474,-78
481,-83
492,-85
468,-81
477,-85
492,-80
955,-81
474,-77
483,-84
478,-77
516,-87
922,-79
481,-78
485,-79
956,-79
485,-75
959,-79
482,-77
508,-78
449,-81
958,-77
486,-78
998,-76
435,-81
484,-79
473,-79
491,-86
472,-86
508,-80
474,-80
460,-80
479,-80
487,-80
482,-95
953,-80
490,-81
470,-79
478,-88
